cabeca_start_container: '_start_container' 65.796875 miliseconds
cabeca_start_container: '_start_container' 73.8049316406 miliseconds
cabeca_start_container: '_start_container' 74.5170898438 miliseconds
cabeca_start_container: '_start_container' 1274.93896484 miliseconds
cabeca_start_container: '_start_container' 169.730224609 miliseconds
cabeca_start_container: '_start_container' 416.090087891 miliseconds
cabeca_start_container: '_start_container' 93.1301269531 miliseconds
cabeca_start_container: '_start_container' 210.709960938 miliseconds
cabeca_start_container: '_start_container' 173.92578125 miliseconds
cabeca_start_container: '_start_container' 404.675048828 miliseconds
cabeca_start_container: '_start_container' 500.535888672 miliseconds
cabeca_start_container: '_start_container' 307.131591797 miliseconds
cabeca_start_container: '_start_container' 218.185791016 miliseconds
cabeca_start_container: '_start_container' 166.797119141 miliseconds
cabeca_start_container: '_start_container' 153.185302734 miliseconds
cabeca_start_container: '_start_container' 317.339111328 miliseconds
cabeca_start_container: '_start_container' 82.4331054688 miliseconds
cabeca_start_container: '_start_container' 242.980224609 miliseconds
cabeca_start_container: '_start_container' 110.692138672 miliseconds
cabeca_start_container: '_start_container' 69.79296875 miliseconds
cabeca_start_container: '_start_container' 76.8491210938 miliseconds
cabeca_start_container: '_start_container' 75.044921875 miliseconds
cabeca_start_container: '_start_container' 56.8608398438 miliseconds
cabeca_start_container: '_start_container' 849.047851562 miliseconds
cabeca_start_container: '_start_container' 143.736083984 miliseconds
cabeca_start_container: '_start_container' 258.249023438 miliseconds
cabeca_start_container: '_start_container' 56.4387207031 miliseconds
cabeca_start_container: '_start_container' 103.805175781 miliseconds
cabeca_start_container: '_start_container' 942.931884766 miliseconds
cabeca_start_container: '_start_container' 1599.83203125 miliseconds
cabeca_start_container: '_start_container' 563.62109375 miliseconds
cabeca_start_container: '_start_container' 224.108154297 miliseconds
cabeca_start_container: '_start_container' 130.144042969 miliseconds
cabeca_start_container: '_start_container' 180.459960938 miliseconds
cabeca_start_container: '_start_container' 193.146972656 miliseconds
cabeca_start_container: '_start_container' 78.3940429688 miliseconds
cabeca_start_container: '_start_container' 122.778076172 miliseconds
cabeca_start_container: '_start_container' 60.541015625 miliseconds
cabeca_start_container: '_start_container' 71.7368164062 miliseconds
cabeca_start_container: '_start_container' 69.9201660156 miliseconds
cabeca_start_container: '_start_container' 205.779052734 miliseconds
cabeca_start_container: '_start_container' 74.4929199219 miliseconds
cabeca_start_container: '_start_container' 74.8830566406 miliseconds
cabeca_start_container: '_start_container' 522.5390625 miliseconds
cabeca_start_container: '_start_container' 1898.00097656 miliseconds
cabeca_start_container: '_start_container' 353.686767578 miliseconds
cabeca_start_container: '_start_container' 601.949951172 miliseconds
cabeca_start_container: '_start_container' 129.015380859 miliseconds
cabeca_start_container: '_start_container' 236.052001953 miliseconds
cabeca_start_container: '_start_container' 96.537109375 miliseconds
cabeca_start_container: '_start_container' 229.430908203 miliseconds
cabeca_start_container: '_start_container' 278.235839844 miliseconds
cabeca_start_container: '_start_container' 376.270996094 miliseconds
cabeca_start_container: '_start_container' 207.681884766 miliseconds
cabeca_start_container: '_start_container' 105.234130859 miliseconds
cabeca_start_container: '_start_container' 154.618896484 miliseconds
cabeca_start_container: '_start_container' 227.594970703 miliseconds
cabeca_start_container: '_start_container' 427.572998047 miliseconds
cabeca_start_container: '_start_container' 171.016113281 miliseconds
cabeca_start_container: '_start_container' 65.2939453125 miliseconds
cabeca_start_container: '_start_container' 66.1408691406 miliseconds
cabeca_start_container: '_start_container' 66.4560546875 miliseconds
cabeca_start_container: '_start_container' 104.929931641 miliseconds
cabeca_start_container: '_start_container' 108.677001953 miliseconds
cabeca_start_container: '_start_container' 105.678222656 miliseconds
cabeca_start_container: '_start_container' 3352.02099609 miliseconds
cabeca_start_container: '_start_container' 769.896240234 miliseconds
cabeca_start_container: '_start_container' 2074.36499023 miliseconds
cabeca_start_container: '_start_container' 1252.25317383 miliseconds
cabeca_start_container: '_start_container' 151.099121094 miliseconds
cabeca_start_container: '_start_container' 263.734130859 miliseconds
cabeca_start_container: '_start_container' 115.127929688 miliseconds
cabeca_start_container: '_start_container' 112.593994141 miliseconds
cabeca_start_container: '_start_container' 174.640136719 miliseconds
cabeca_start_container: '_start_container' 253.406982422 miliseconds
cabeca_start_container: '_start_container' 157.862060547 miliseconds
cabeca_start_container: '_start_container' 133.328125 miliseconds
cabeca_start_container: '_start_container' 200.300048828 miliseconds
cabeca_start_container: '_start_container' 207.789794922 miliseconds
cabeca_start_container: '_start_container' 92.0361328125 miliseconds
cabeca_start_container: '_start_container' 186.665039062 miliseconds
cabeca_start_container: '_start_container' 57.3491210938 miliseconds
cabeca_start_container: '_start_container' 166.244873047 miliseconds
cabeca_start_container: '_start_container' 269.289794922 miliseconds
cabeca_start_container: '_start_container' 1008.38598633 miliseconds
cabeca_start_container: '_start_container' 862.693115234 miliseconds
cabeca_start_container: '_start_container' 174.368896484 miliseconds
cabeca_start_container: '_start_container' 168.703125 miliseconds
cabeca_start_container: '_start_container' 366.822021484 miliseconds
cabeca_start_container: '_start_container' 371.026855469 miliseconds
cabeca_start_container: '_start_container' 300.848876953 miliseconds
cabeca_start_container: '_start_container' 283.990234375 miliseconds
cabeca_start_container: '_start_container' 171.511962891 miliseconds
cabeca_start_container: '_start_container' 129.590087891 miliseconds
cabeca_start_container: '_start_container' 88.0571289062 miliseconds
cabeca_start_container: '_start_container' 97.1499023438 miliseconds
cabeca_start_container: '_start_container' 142.143066406 miliseconds
cabeca_start_container: '_start_container' 97.1921386719 miliseconds
cabeca_start_container: '_start_container' 336.781982422 miliseconds
cabeca_start_container: '_start_container' 97.7131347656 miliseconds
cabeca_start_container: '_start_container' 95.6809082031 miliseconds
cabeca_start_container: '_start_container' 101.024902344 miliseconds
cabeca_start_container: '_start_container' 190.696044922 miliseconds
cabeca_start_container: '_start_container' 92.5798339844 miliseconds
cabeca_start_container: '_start_container' 82.634765625 miliseconds
cabeca_start_container: '_start_container' 296.136230469 miliseconds
cabeca_start_container: '_start_container' 589.302001953 miliseconds
cabeca_start_container: '_start_container' 250.495849609 miliseconds
cabeca_start_container: '_start_container' 555.760742188 miliseconds
cabeca_start_container: '_start_container' 271.844970703 miliseconds
cabeca_start_container: '_start_container' 161.890869141 miliseconds
cabeca_start_container: '_start_container' 86.6437988281 miliseconds
cabeca_start_container: '_start_container' 132.969970703 miliseconds
cabeca_start_container: '_start_container' 149.883789062 miliseconds
cabeca_start_container: '_start_container' 98.3637695312 miliseconds
cabeca_start_container: '_start_container' 93.9609375 miliseconds
cabeca_start_container: '_start_container' 171.381835938 miliseconds
cabeca_start_container: '_start_container' 116.796875 miliseconds
cabeca_start_container: '_start_container' 142.771972656 miliseconds
cabeca_start_container: '_start_container' 68.0910644531 miliseconds
